URL,Name,Rating,Rating Count,Detailed Ratings,Price Category,Address,latitude,longitude,ZipCode,BoroName
https://www.google.com/maps/place/Morelos+Mexican+Restaurant+%26+Deli/data=!4m7!3m6!1s0x89c24e370f79140b:0x5da8aaba2d86c929!8m2!3d40.6342591!4d-74.086544!16s%2Fg%2F1261_pj8c!19sChIJCxR5DzdOwokRKcmGLbqqqF0?authuser=0&hl=ka&rclk=1,Morelos Mexican Restaurant & Deli,4.2,83.0,"{'Rating 5 ': 52.0, 'Rating 4 ': 12.0, 'Rating 3 ': 8.0, 'Rating 2 ': 3.0, 'Rating 1 ': 8.0}",1.0,"6 Cebra Ave, Staten Island, NY 10301",40.6342591,-74.086544,10301,Staten Island
https://www.google.com/maps/place/Victory+Sweet+Shop%2FVictory+Garden+Cafe/data=!4m7!3m6!1s0x89c25f6f5b0d0f0f:0x474263db3a1427f1!8m2!3d40.7730857!4d-73.9054343!16s%2Fg%2F1vgqd_w_!19sChIJDw8NW29fwokR8ScUOttjQkc?authuser=0&hl=ka&rclk=1,Victory Sweet Shop/Victory Garden Cafe,4.5,372.0,"{'Rating 5 ': 260.0, 'Rating 4 ': 63.0, 'Rating 3 ': 27.0, 'Rating 2 ': 6.0, 'Rating 1 ': 16.0}",2.0,"21-69 Steinway St, Queens, NY 11105",40.7730857,-73.9054343,11105,Queens
https://www.google.com/maps/place/BLACKBARN+Restaurant/data=!4m7!3m6!1s0x89c259a658a79441:0xc65aaadfbf4ef35c!8m2!3d40.743099!4d-73.9871592!16s%2Fg%2F11bw51j4jf!19sChIJQZSnWKZZwokRXPNOv9-qWsY?authuser=0&hl=ka&rclk=1,BLACKBARN Restaurant,4.4,1101.0,"{'Rating 5 ': 674.0, 'Rating 4 ': 272.0, 'Rating 3 ': 85.0, 'Rating 2 ': 30.0, 'Rating 1 ': 40.0}",3.0,"19 E 26th St, New York, NY 10010",40.743099,-73.9871592,10010,Manhattan
https://www.google.com/maps/place/Tosokchon+Restaurant+NYC/data=!4m7!3m6!1s0x89c25907a6995d35:0xeb177678cb483f9a!8m2!3d40.7472327!4d-73.9843061!16s%2Fg%2F11ksq352zj!19sChIJNV2ZpgdZwokRmj9Iy3h2F-s?authuser=0&hl=ka&rclk=1,Tosokchon Restaurant NYC,4.1,119.0,"{'Rating 5 ': 81.0, 'Rating 4 ': 8.0, 'Rating 3 ': 9.0, 'Rating 2 ': 6.0, 'Rating 1 ': 15.0}",2.0,"14 E 33rd St 1FL A, New York, NY 10016",40.7472327,-73.9843061,10016,Manhattan
https://www.google.com/maps/place/Prime+623+Restaurant+And+Bar/data=!4m7!3m6!1s0x89c25da97ab8cbd3:0xbf49722296af8e3a!8m2!3d40.6388252!4d-73.91951!16s%2Fg%2F11t181k8nb!19sChIJ08u4eqldwokROo6vliJySb8?authuser=0&hl=ka&rclk=1,Prime 623 Restaurant And Bar,4.4,229.0,"{'Rating 5 ': 158.0, 'Rating 4 ': 35.0, 'Rating 3 ': 18.0, 'Rating 2 ': 2.0, 'Rating 1 ': 16.0}",,"1566 Ralph Ave, Brooklyn, NY 11234",40.6388252,-73.91951,11234,Brooklyn
https://www.google.com/maps/place/House+of+Joy/data=!4m7!3m6!1s0x89c25b173ebfe4f9:0xd51988199685508e!8m2!3d40.7150183!4d-73.9984912!16s%2Fg%2F11p0y860jc!19sChIJ-eS_PhdbwokRjlCFlhmIGdU?authuser=0&hl=ka&rclk=1,House of Joy,4.3,766.0,"{'Rating 5 ': 464.0, 'Rating 4 ': 153.0, 'Rating 3 ': 73.0, 'Rating 2 ': 30.0, 'Rating 1 ': 46.0}",2.0,"28 Pell St, New York, NY 10013",40.7150183,-73.9984912,10013,Manhattan
https://www.google.com/maps/place/Dos+Caminos/data=!4m7!3m6!1s0x89c259bf9a142f1b:0xfa317134623dab55!8m2!3d40.7404331!4d-74.0054753!16s%2Fg%2F1vj603jj!19sChIJGy8Umr9ZwokRVas9YjRxMfo?authuser=0&hl=ka&rclk=1,Dos Caminos,4.0,2298.0,"{'Rating 5 ': 1021.0, 'Rating 4 ': 673.0, 'Rating 3 ': 308.0, 'Rating 2 ': 125.0, 'Rating 1 ': 171.0}",2.0,"675 Hudson St, New York, NY 10014",40.7404331,-74.0054753,10014,Manhattan
https://www.google.com/maps/place/Dock+Asian+Eatery/data=!4m7!3m6!1s0x89c25d3f996ea153:0xc5ca5360ef6d1b66!8m2!3d40.7062148!4d-73.9228243!16s%2Fg%2F11gnnmjttl!19sChIJU6FumT9dwokRZhtt72BTysU?authuser=0&hl=ka&rclk=1,Dock Asian Eatery,4.5,575.0,"{'Rating 5 ': 401.0, 'Rating 4 ': 96.0, 'Rating 3 ': 36.0, 'Rating 2 ': 22.0, 'Rating 1 ': 20.0}",2.0,"22 Wyckoff Ave, Brooklyn, NY 11237",40.7062148,-73.9228243,11237,Brooklyn
https://www.google.com/maps/place/Ruzana/data=!4m7!3m6!1s0x89c245609a22c599:0xc9dcbcd4f7789352!8m2!3d40.6221721!4d-74.0260156!16s%2Fg%2F11c31s0f12!19sChIJmcUimmBFwokRUpN499S83Mk?authuser=0&hl=ka&rclk=1,Ruzana,4.3,786.0,"{'Rating 5 ': 555.0, 'Rating 4 ': 96.0, 'Rating 3 ': 36.0, 'Rating 2 ': 26.0, 'Rating 1 ': 73.0}",,"486 85th St, Brooklyn, NY 11209",40.6221721,-74.0260156,11209,Brooklyn
https://www.google.com/maps/place/Lhasa+Fast+Food/data=!4m7!3m6!1s0x89c25f06d625dbef:0x2ff0249e7d021ac4!8m2!3d40.7494096!4d-73.8897384!16s%2Fg%2F11bw2gfm4j!19sChIJ79sl1gZfwokRxBoCfZ4k8C8?authuser=0&hl=ka&rclk=1,Lhasa Fast Food,4.4,667.0,"{'Rating 5 ': 441.0, 'Rating 4 ': 127.0, 'Rating 3 ': 45.0, 'Rating 2 ': 11.0, 'Rating 1 ': 43.0}",1.0,"76-03 37th Ave, Queens, NY 11372",40.7494096,-73.8897384,11372,Queens
https://www.google.com/maps/place/Union+Square+Events/data=!4m7!3m6!1s0x89c259b61c4051bf:0xb1649cabc25bfd21!8m2!3d40.6548654!4d-74.0125316!16s%2Fg%2F11bc5l5fbq!19sChIJv1FAHLZZwokRIf1bwqucZLE?authuser=0&hl=ka&rclk=1,Union Square Events,4.2,42.0,"{'Rating 5 ': 29.0, 'Rating 4 ': 5.0, 'Rating 3 ': 2.0, 'Rating 2 ': 0.0, 'Rating 1 ': 6.0}",,"147 41st St Floor 4, Brooklyn, NY 11232",40.6548654,-74.0125316,11232,Brooklyn
https://www.google.com/maps/place/Santino%E2%80%99s+Gourmet+Deli+And+Restaurant/data=!4m7!3m6!1s0x89c24f0a9a966513:0x146322ee5f1fac05!8m2!3d40.6310383!4d-74.1031427!16s%2Fg%2F11f5_69n17!19sChIJE2WWmgpPwokRBawfX-4iYxQ?authuser=0&hl=ka&rclk=1,Santino’s Gourmet Deli And Restaurant,4.8,53.0,"{'Rating 5 ': 46.0, 'Rating 4 ': 5.0, 'Rating 3 ': 2.0, 'Rating 2 ': 0.0, 'Rating 1 ': 0.0}",1.0,"409 Forest Ave, Staten Island, NY 10301",40.6310383,-74.1031427,10301,Staten Island
https://www.google.com/maps/place/La+Piazza+Pizzeria+%26+Restaurant/data=!4m7!3m6!1s0x89c24c4f8dd42815:0xdd13c98784940a1e!8m2!3d40.6118337!4d-74.1576795!16s%2Fg%2F1tdp5y_t!19sChIJFSjUjU9MwokRHgqUhIfJE90?authuser=0&hl=ka&rclk=1,La Piazza Pizzeria & Restaurant,4.2,300.0,"{'Rating 5 ': 173.0, 'Rating 4 ': 65.0, 'Rating 3 ': 24.0, 'Rating 2 ': 15.0, 'Rating 1 ': 23.0}",2.0,"1445 Richmond Ave, Staten Island, NY 10314",40.6118337,-74.1576795,10314,Staten Island
https://www.google.com/maps/place/Old+Tbilisi+Garden/data=!4m7!3m6!1s0x89c259921c52d797:0xeac9d3f32fefb7e7!8m2!3d40.728796!4d-74.000792!16s%2Fg%2F1q69q851x!19sChIJl9dSHJJZwokR57fvL_PTyeo?authuser=0&hl=ka&rclk=1,Old Tbilisi Garden,4.4,944.0,"{'Rating 5 ': 627.0, 'Rating 4 ': 165.0, 'Rating 3 ': 78.0, 'Rating 2 ': 27.0, 'Rating 1 ': 47.0}",2.0,"174 Bleecker St, New York, NY 10012",40.728796,-74.000792,10012,Manhattan
https://www.google.com/maps/place/Delicias+Dominican+Restaurant/data=!4m7!3m6!1s0x89c2f5db636070c7:0x4fad58854ba96940!8m2!3d40.8607652!4d-73.8984887!16s%2Fg%2F11t2sn3xps!19sChIJx3BgY9v1wokRQGmpS4VYrU8?authuser=0&hl=ka&rclk=1,Delicias Dominican Restaurant,4.3,70.0,"{'Rating 5 ': 51.0, 'Rating 4 ': 5.0, 'Rating 3 ': 4.0, 'Rating 2 ': 1.0, 'Rating 1 ': 9.0}",2.0,"2419 Grand Concourse, Bronx, NY 10468",40.8607652,-73.8984887,10468,Bronx
https://www.google.com/maps/place/Olive+Garden+Italian+Restaurant/data=!4m7!3m6!1s0x89c25e4bd134688f:0x88d3f0d8c7a6c65e!8m2!3d40.7340296!4d-73.8686135!16s%2Fg%2F11b6fk5bgb!19sChIJj2g00UtewokRXsamx9jw04g?authuser=0&hl=ka&rclk=1,Olive Garden Italian Restaurant,4.1,4424.0,"{'Rating 5 ': 2407.0, 'Rating 4 ': 1005.0, 'Rating 3 ': 449.0, 'Rating 2 ': 206.0, 'Rating 1 ': 357.0}",2.0,"92-10 59th Ave, Elmhurst, NY 11373",40.7340296,-73.8686135,11373,Queens
https://www.google.com/maps/place/Gracie+Mews+Diner/data=!4m7!3m6!1s0x89c258e20b842d01:0xffd3680502d2e09c!8m2!3d40.7734447!4d-73.9516635!16s%2Fg%2F1tgqkb6z!19sChIJAS2EC-JYwokRnODSAgVo0_8?authuser=0&hl=ka&rclk=1,Gracie Mews Diner,4.3,860.0,"{'Rating 5 ': 512.0, 'Rating 4 ': 219.0, 'Rating 3 ': 66.0, 'Rating 2 ': 21.0, 'Rating 1 ': 42.0}",2.0,"1550 1st Ave., New York, NY 10028",40.7734447,-73.9516635,10028,Manhattan
https://www.google.com/maps/place/El+Tina+Riverdale+Restaurant/data=!4m7!3m6!1s0x89c2f395a54c2215:0xc3ca916160331b62!8m2!3d40.8808915!4d-73.9088142!16s%2Fg%2F11qbqmj8w8!19sChIJFSJMpZXzwokRYhszYGGRysM?authuser=0&hl=ka&rclk=1,El Tina Riverdale Restaurant,4.6,282.0,"{'Rating 5 ': 237.0, 'Rating 4 ': 20.0, 'Rating 3 ': 7.0, 'Rating 2 ': 6.0, 'Rating 1 ': 12.0}",,"308 W 231st St, Bronx, NY 10463",40.8808915,-73.9088142,10463,Bronx
